reqId,requirementId,phase,order,pragyanIncomp,nlDescription,nlText,gold_scope,gold_condition,gold_actor,gold_modalVerb,gold_action,gold_conditionType,gold_overallIncomplete,gold_hadDisagreement,annotatorId,annotatorUsername,annotatorDisplayName,annotationStatus,rimayText,slot_scope,slot_condition,slot_actor,slot_modalVerb,slot_action,conditionType,patternNumber,nonAtomic,nSystemResponses,overallIncomplete,notes,unit,nUnits
937-Signal,6a3ac953be1bfa9e45d3310f,main,3,0,"Please correct me, but as far as I can tell, messages are sorted by time of arrival. However, since the messages are transported either via SMS or via Google Cloud Messaging, both of which don't guarantee ordering, messages may appear in the wrong order. This means that chat participants may see deviating orders of messages, replies to messages they don't even see. In theory, it's even possible that several messages from the same sender arrive and are displayed in wrong order.  Idea 1: Sort the conversation view by ""sent"" timestamp. See also Display send date for incoming messages #806. Problem: What is the ""sent"" date? Is it reliable? Is it set by the client or the TS server (farm)? Idea 2: Give each message a sequence number generated by the TextSecure server. Sort conversation view according to those numbers. Problem: Many, but not all messages go through the TS server. Idea 3: Employ vector clocks.","Request Number - 937 | Request Title - Conversation View: Consistent message order | Request Description - Please correct me, but as far as I can tell, messages are sorted by time of arrival. However, since the messages are transported either via SMS or via Google Cloud Messaging, both of which don't guarantee ordering, messages may appear in the wrong order. This means that chat participants may see deviating orders of messages, replies to messages they don't even see. In theory, it's even possible that several messages from the same sender arrive and are displayed in wrong order.  Idea 1: Sort the conversation view by ""sent"" timestamp. See also Display send date for incoming messages #806. Problem: What is the ""sent"" date? Is it reliable? Is it set by the client or the TS server (farm)? Idea 2: Give each message a sequence number generated by the TextSecure server. Sort conversation view according to those numbers. Problem: Many, but not all messages go through the TS server. Idea 3: Employ vector clocks.",missing,missing,implied,implied,present,,false,false,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must sort the ""messages"" in the ""conversation view"" by ""sent timestamp"", ""sequence numbers"" or ""vector clocks"".",missing,missing,implied,implied,present,none,,false,,false,,1,1
937-Signal,6a3ac953be1bfa9e45d3310f,main,3,0,"Please correct me, but as far as I can tell, messages are sorted by time of arrival. However, since the messages are transported either via SMS or via Google Cloud Messaging, both of which don't guarantee ordering, messages may appear in the wrong order. This means that chat participants may see deviating orders of messages, replies to messages they don't even see. In theory, it's even possible that several messages from the same sender arrive and are displayed in wrong order.  Idea 1: Sort the conversation view by ""sent"" timestamp. See also Display send date for incoming messages #806. Problem: What is the ""sent"" date? Is it reliable? Is it set by the client or the TS server (farm)? Idea 2: Give each message a sequence number generated by the TextSecure server. Sort conversation view according to those numbers. Problem: Many, but not all messages go through the TS server. Idea 3: Employ vector clocks.","Request Number - 937 | Request Title - Conversation View: Consistent message order | Request Description - Please correct me, but as far as I can tell, messages are sorted by time of arrival. However, since the messages are transported either via SMS or via Google Cloud Messaging, both of which don't guarantee ordering, messages may appear in the wrong order. This means that chat participants may see deviating orders of messages, replies to messages they don't even see. In theory, it's even possible that several messages from the same sender arrive and are displayed in wrong order.  Idea 1: Sort the conversation view by ""sent"" timestamp. See also Display send date for incoming messages #806. Problem: What is the ""sent"" date? Is it reliable? Is it set by the client or the TS server (farm)? Idea 2: Give each message a sequence number generated by the TextSecure server. Sort conversation view according to those numbers. Problem: Many, but not all messages go through the TS server. Idea 3: Employ vector clocks.",missing,missing,implied,implied,present,,false,false,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must sort the ""conversation view"" by ""sent"" time.",missing,missing,implied,implied,present,none,,false,,false,,1,1
937-Signal,6a3ac953be1bfa9e45d3310f,main,3,0,"Please correct me, but as far as I can tell, messages are sorted by time of arrival. However, since the messages are transported either via SMS or via Google Cloud Messaging, both of which don't guarantee ordering, messages may appear in the wrong order. This means that chat participants may see deviating orders of messages, replies to messages they don't even see. In theory, it's even possible that several messages from the same sender arrive and are displayed in wrong order.  Idea 1: Sort the conversation view by ""sent"" timestamp. See also Display send date for incoming messages #806. Problem: What is the ""sent"" date? Is it reliable? Is it set by the client or the TS server (farm)? Idea 2: Give each message a sequence number generated by the TextSecure server. Sort conversation view according to those numbers. Problem: Many, but not all messages go through the TS server. Idea 3: Employ vector clocks.","Request Number - 937 | Request Title - Conversation View: Consistent message order | Request Description - Please correct me, but as far as I can tell, messages are sorted by time of arrival. However, since the messages are transported either via SMS or via Google Cloud Messaging, both of which don't guarantee ordering, messages may appear in the wrong order. This means that chat participants may see deviating orders of messages, replies to messages they don't even see. In theory, it's even possible that several messages from the same sender arrive and are displayed in wrong order.  Idea 1: Sort the conversation view by ""sent"" timestamp. See also Display send date for incoming messages #806. Problem: What is the ""sent"" date? Is it reliable? Is it set by the client or the TS server (farm)? Idea 2: Give each message a sequence number generated by the TextSecure server. Sort conversation view according to those numbers. Problem: Many, but not all messages go through the TS server. Idea 3: Employ vector clocks.",missing,missing,implied,implied,present,,false,false,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must display the ""messages"" in the ""conversation view"" in the same order for all ""chat participants"".",missing,missing,implied,implied,present,none,,false,,false,Non atomic,1,1
42-Mastodon,6a3ac953be1bfa9e45d33121,main,9,1,"I like this , because it makes me feel I am not alone on then earth. Every time I view the post from different from the timeline, I can feel they are all alive, not only me. Every time, every second, I can meet new friend, maybe he is in Japan, having dinner, or In French. Now the feature of viewing from timeline is not in mastondon-android. I like the hot trending, then I can know what people are talking now. But I feel lonely when use your app. I find out that it is because I cannot always read a new post, cannot always know who may be will be my friend, what he is doing ,worring. So I need this feature.","Request Number - 42 | Request Title - Make view from timeline back | Request Description - I like this , because it makes me feel I am not alone on then earth. Every time I view the post from different from the timeline, I can feel they are all alive, not only me. Every time, every second, I can meet new friend, maybe he is in Japan, having dinner, or In French. Now the feature of viewing from timeline is not in mastondon-android. I like the hot trending, then I can know what people are talking now. But I feel lonely when use your app. I find out that it is because I cannot always read a new post, cannot always know who may be will be my friend, what he is doing ,worring. So I need this feature.",missing,missing,implied,implied,present,,false,true,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must provide a view of the posts in the ""public timeline"".",missing,missing,implied,implied,present,none,,true,,false,"It is non-atomic because it requests two entirely different discovery feeds -  a live public timeline and a ""hot trending"" topics section.",1,1
42-Mastodon,6a3ac953be1bfa9e45d33121,main,9,1,"I like this , because it makes me feel I am not alone on then earth. Every time I view the post from different from the timeline, I can feel they are all alive, not only me. Every time, every second, I can meet new friend, maybe he is in Japan, having dinner, or In French. Now the feature of viewing from timeline is not in mastondon-android. I like the hot trending, then I can know what people are talking now. But I feel lonely when use your app. I find out that it is because I cannot always read a new post, cannot always know who may be will be my friend, what he is doing ,worring. So I need this feature.","Request Number - 42 | Request Title - Make view from timeline back | Request Description - I like this , because it makes me feel I am not alone on then earth. Every time I view the post from different from the timeline, I can feel they are all alive, not only me. Every time, every second, I can meet new friend, maybe he is in Japan, having dinner, or In French. Now the feature of viewing from timeline is not in mastondon-android. I like the hot trending, then I can know what people are talking now. But I feel lonely when use your app. I find out that it is because I cannot always read a new post, cannot always know who may be will be my friend, what he is doing ,worring. So I need this feature.",missing,missing,implied,implied,present,,false,true,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must provide a view of posts from other people.",missing,missing,implied,implied,present,none,,false,,false,,1,1
42-Mastodon,6a3ac953be1bfa9e45d33121,main,9,1,"I like this , because it makes me feel I am not alone on then earth. Every time I view the post from different from the timeline, I can feel they are all alive, not only me. Every time, every second, I can meet new friend, maybe he is in Japan, having dinner, or In French. Now the feature of viewing from timeline is not in mastondon-android. I like the hot trending, then I can know what people are talking now. But I feel lonely when use your app. I find out that it is because I cannot always read a new post, cannot always know who may be will be my friend, what he is doing ,worring. So I need this feature.","Request Number - 42 | Request Title - Make view from timeline back | Request Description - I like this , because it makes me feel I am not alone on then earth. Every time I view the post from different from the timeline, I can feel they are all alive, not only me. Every time, every second, I can meet new friend, maybe he is in Japan, having dinner, or In French. Now the feature of viewing from timeline is not in mastondon-android. I like the hot trending, then I can know what people are talking now. But I feel lonely when use your app. I find out that it is because I cannot always read a new post, cannot always know who may be will be my friend, what he is doing ,worring. So I need this feature.",missing,missing,implied,implied,present,,false,true,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, <MISSING_ACTOR> <MISSING_MODAL_VERB> <MISSING_ACTION>.",missing,missing,missing,missing,missing,none,,false,,true,The requested feature is not stated clearly enough to identify a concrete system action.,1,1
7345-Signal,6a3ac954be1bfa9e45d33166,main,32,0,"I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. One of the features that was missing for a long time but thankfully has been recently implemented was the ability to swipe through the images without having to keep going back to the index and always having it start at the top. Kudos and thanks for that. However, another element exists that can be greatly improved and probably just got missed; and hopefully can be added. Currently each picture (""media"") provides you the save button on the top. However, it never detects that the item has already been saved and you have to just remember it or go check your on device gallery to see if it is already there. Instead, it simply keeps making duplicates of the item and just incrementing it. It would't be too difficult to do a simple if/exists > show view/share icon else/doesn't > show save icon (as it is now). This will spare the need to save multiple duplicates and incrementing it when you can simply provide a visual check that it has already been saved. It is simply better UX and cleaner that way. Steps to reproduce.  save an item save it again you have a duplicate with a -1 at the end save it again you now have 3 with a -1 and -2 of the same item repeat and goes on as long as you keep saving Expected result: Detect that the item has already been saved and either provide a view icon or share icon to visually indicate it has been saved already, otherwise show the save button. A simple file system check for the item will facilitate this. Thanks in advance.","Request Number - 7345 | Request Title - Better Media Saving Behavior | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. One of the features that was missing for a long time but thankfully has been recently implemented was the ability to swipe through the images without having to keep going back to the index and always having it start at the top. Kudos and thanks for that. However, another element exists that can be greatly improved and probably just got missed; and hopefully can be added. Currently each picture (""media"") provides you the save button on the top. However, it never detects that the item has already been saved and you have to just remember it or go check your on device gallery to see if it is already there. Instead, it simply keeps making duplicates of the item and just incrementing it. It would't be too difficult to do a simple if/exists > show view/share icon else/doesn't > show save icon (as it is now). This will spare the need to save multiple duplicates and incrementing it when you can simply provide a visual check that it has already been saved. It is simply better UX and cleaner that way. Steps to reproduce.  save an item save it again you have a duplicate with a -1 at the end save it again you now have 3 with a -1 and -2 of the same item repeat and goes on as long as you keep saving Expected result: Detect that the item has already been saved and either provide a view icon or share icon to visually indicate it has been saved already, otherwise show the save button. A simple file system check for the item will facilitate this. Thanks in advance.",missing,present,implied,implied,present,,false,false,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"<MISSING_SCOPE>, if the ""media item"" has already been saved, then the App must change the ""save icon"" to a ""view/share icon"".",missing,present,implied,implied,present,precondition,,false,,false,,1,1
7345-Signal,6a3ac954be1bfa9e45d33166,main,32,0,"I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. One of the features that was missing for a long time but thankfully has been recently implemented was the ability to swipe through the images without having to keep going back to the index and always having it start at the top. Kudos and thanks for that. However, another element exists that can be greatly improved and probably just got missed; and hopefully can be added. Currently each picture (""media"") provides you the save button on the top. However, it never detects that the item has already been saved and you have to just remember it or go check your on device gallery to see if it is already there. Instead, it simply keeps making duplicates of the item and just incrementing it. It would't be too difficult to do a simple if/exists > show view/share icon else/doesn't > show save icon (as it is now). This will spare the need to save multiple duplicates and incrementing it when you can simply provide a visual check that it has already been saved. It is simply better UX and cleaner that way. Steps to reproduce.  save an item save it again you have a duplicate with a -1 at the end save it again you now have 3 with a -1 and -2 of the same item repeat and goes on as long as you keep saving Expected result: Detect that the item has already been saved and either provide a view icon or share icon to visually indicate it has been saved already, otherwise show the save button. A simple file system check for the item will facilitate this. Thanks in advance.","Request Number - 7345 | Request Title - Better Media Saving Behavior | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. One of the features that was missing for a long time but thankfully has been recently implemented was the ability to swipe through the images without having to keep going back to the index and always having it start at the top. Kudos and thanks for that. However, another element exists that can be greatly improved and probably just got missed; and hopefully can be added. Currently each picture (""media"") provides you the save button on the top. However, it never detects that the item has already been saved and you have to just remember it or go check your on device gallery to see if it is already there. Instead, it simply keeps making duplicates of the item and just incrementing it. It would't be too difficult to do a simple if/exists > show view/share icon else/doesn't > show save icon (as it is now). This will spare the need to save multiple duplicates and incrementing it when you can simply provide a visual check that it has already been saved. It is simply better UX and cleaner that way. Steps to reproduce.  save an item save it again you have a duplicate with a -1 at the end save it again you now have 3 with a -1 and -2 of the same item repeat and goes on as long as you keep saving Expected result: Detect that the item has already been saved and either provide a view icon or share icon to visually indicate it has been saved already, otherwise show the save button. A simple file system check for the item will facilitate this. Thanks in advance.",missing,present,implied,implied,present,,false,false,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_SCOPE>, if a picture has already been saved, then the App must show a view or share icon instead of the save button.",missing,present,implied,implied,present,precondition,,false,,false,,1,1
7345-Signal,6a3ac954be1bfa9e45d33166,main,32,0,"I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. One of the features that was missing for a long time but thankfully has been recently implemented was the ability to swipe through the images without having to keep going back to the index and always having it start at the top. Kudos and thanks for that. However, another element exists that can be greatly improved and probably just got missed; and hopefully can be added. Currently each picture (""media"") provides you the save button on the top. However, it never detects that the item has already been saved and you have to just remember it or go check your on device gallery to see if it is already there. Instead, it simply keeps making duplicates of the item and just incrementing it. It would't be too difficult to do a simple if/exists > show view/share icon else/doesn't > show save icon (as it is now). This will spare the need to save multiple duplicates and incrementing it when you can simply provide a visual check that it has already been saved. It is simply better UX and cleaner that way. Steps to reproduce.  save an item save it again you have a duplicate with a -1 at the end save it again you now have 3 with a -1 and -2 of the same item repeat and goes on as long as you keep saving Expected result: Detect that the item has already been saved and either provide a view icon or share icon to visually indicate it has been saved already, otherwise show the save button. A simple file system check for the item will facilitate this. Thanks in advance.","Request Number - 7345 | Request Title - Better Media Saving Behavior | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. One of the features that was missing for a long time but thankfully has been recently implemented was the ability to swipe through the images without having to keep going back to the index and always having it start at the top. Kudos and thanks for that. However, another element exists that can be greatly improved and probably just got missed; and hopefully can be added. Currently each picture (""media"") provides you the save button on the top. However, it never detects that the item has already been saved and you have to just remember it or go check your on device gallery to see if it is already there. Instead, it simply keeps making duplicates of the item and just incrementing it. It would't be too difficult to do a simple if/exists > show view/share icon else/doesn't > show save icon (as it is now). This will spare the need to save multiple duplicates and incrementing it when you can simply provide a visual check that it has already been saved. It is simply better UX and cleaner that way. Steps to reproduce.  save an item save it again you have a duplicate with a -1 at the end save it again you now have 3 with a -1 and -2 of the same item repeat and goes on as long as you keep saving Expected result: Detect that the item has already been saved and either provide a view icon or share icon to visually indicate it has been saved already, otherwise show the save button. A simple file system check for the item will facilitate this. Thanks in advance.",missing,present,implied,implied,present,,false,false,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"<MISSING_SCOPE>, if the user has already saved a ""media item"", then the App must show a ""view"" or ""share"" icon instead of the ""save"" button.",missing,present,implied,implied,present,precondition,,false,,false,This one is non atomic it contains almost 4 different requests.,1,1
175-Signal,6a3ac955be1bfa9e45d33181,main,41,1,"Say for some reason you're being coerced with force to disclose your password, could you make a quick way (say a button combo + confirm dialogue) to wipe the text message database?","Request Number - 175 | Request Title - Featue Request: Quick way to wipe message database | Request Description - Say for some reason you're being coerced with force to disclose your password, could you make a quick way (say a button combo + confirm dialogue) to wipe the text message database?",missing,present,implied,implied,present,,false,true,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"<MISSING_SCOPE>, when the user triggers a ""specific button combo"" and confirms the ""confirm dialogue"", then the App must wipe the ""text message database"".",missing,present,implied,implied,present,trigger,,false,,false,,1,1
175-Signal,6a3ac955be1bfa9e45d33181,main,41,1,"Say for some reason you're being coerced with force to disclose your password, could you make a quick way (say a button combo + confirm dialogue) to wipe the text message database?","Request Number - 175 | Request Title - Featue Request: Quick way to wipe message database | Request Description - Say for some reason you're being coerced with force to disclose your password, could you make a quick way (say a button combo + confirm dialogue) to wipe the text message database?",missing,present,implied,implied,present,,false,true,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_SCOPE>, if the user is being coerced to disclose their password, then the App must let them quickly wipe the message database.",missing,present,implied,implied,present,precondition,,false,,false,,1,1
175-Signal,6a3ac955be1bfa9e45d33181,main,41,1,"Say for some reason you're being coerced with force to disclose your password, could you make a quick way (say a button combo + confirm dialogue) to wipe the text message database?","Request Number - 175 | Request Title - Featue Request: Quick way to wipe message database | Request Description - Say for some reason you're being coerced with force to disclose your password, could you make a quick way (say a button combo + confirm dialogue) to wipe the text message database?",missing,present,implied,implied,present,,false,true,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must provide a quick way, such as a ""button combo"" with a ""confirm dialogue"", to wipe the ""text message database"".",missing,missing,implied,implied,present,none,,false,,false,,1,1
2055-Signal,6a3ac956be1bfa9e45d331ba,main,60,1,"After long pressing on a message and selecting the info button, the message details are shown. This includes the sent and received times for incoming messages. For outgoing messages, in contrast, only one Sent/Received time is displayed, probably containing sent time. Now that delivery receipts are implemented, it would be possible to display the received time for outgoing messages (by taking the sent time from the receipt). Or to make it more precise, let the receipt message piggybag the real received time. This would make the user interface more consistent. When this is rejected for some reasons, I suggest renaming the ""Sent/Received"" label for outgoing messages to ""Sent"" because this is what it really is about.","Request Number - 2055 | Request Title - use delivery receipts to show message received time for outgoing messages | Request Description - After long pressing on a message and selecting the info button, the message details are shown. This includes the sent and received times for incoming messages. For outgoing messages, in contrast, only one Sent/Received time is displayed, probably containing sent time. Now that delivery receipts are implemented, it would be possible to display the received time for outgoing messages (by taking the sent time from the receipt). Or to make it more precise, let the receipt message piggybag the real received time. This would make the user interface more consistent. When this is rejected for some reasons, I suggest renaming the ""Sent/Received"" label for outgoing messages to ""Sent"" because this is what it really is about.",missing,present,implied,implied,present,,false,false,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"<MISSING_SCOPE>, if a message is outgoing, then the App must show its ""received time"", taken from the ""delivery receipt"", in the ""message details"".",missing,present,implied,implied,present,precondition,,true,,false,,1,1
2055-Signal,6a3ac956be1bfa9e45d331ba,main,60,1,"After long pressing on a message and selecting the info button, the message details are shown. This includes the sent and received times for incoming messages. For outgoing messages, in contrast, only one Sent/Received time is displayed, probably containing sent time. Now that delivery receipts are implemented, it would be possible to display the received time for outgoing messages (by taking the sent time from the receipt). Or to make it more precise, let the receipt message piggybag the real received time. This would make the user interface more consistent. When this is rejected for some reasons, I suggest renaming the ""Sent/Received"" label for outgoing messages to ""Sent"" because this is what it really is about.","Request Number - 2055 | Request Title - use delivery receipts to show message received time for outgoing messages | Request Description - After long pressing on a message and selecting the info button, the message details are shown. This includes the sent and received times for incoming messages. For outgoing messages, in contrast, only one Sent/Received time is displayed, probably containing sent time. Now that delivery receipts are implemented, it would be possible to display the received time for outgoing messages (by taking the sent time from the receipt). Or to make it more precise, let the receipt message piggybag the real received time. This would make the user interface more consistent. When this is rejected for some reasons, I suggest renaming the ""Sent/Received"" label for outgoing messages to ""Sent"" because this is what it really is about.",missing,present,implied,implied,present,,false,false,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_SCOPE>, if a message is outgoing, then the App must show its received time in the message details.",missing,present,implied,implied,present,precondition,,false,,false,,1,1
2055-Signal,6a3ac956be1bfa9e45d331ba,main,60,1,"After long pressing on a message and selecting the info button, the message details are shown. This includes the sent and received times for incoming messages. For outgoing messages, in contrast, only one Sent/Received time is displayed, probably containing sent time. Now that delivery receipts are implemented, it would be possible to display the received time for outgoing messages (by taking the sent time from the receipt). Or to make it more precise, let the receipt message piggybag the real received time. This would make the user interface more consistent. When this is rejected for some reasons, I suggest renaming the ""Sent/Received"" label for outgoing messages to ""Sent"" because this is what it really is about.","Request Number - 2055 | Request Title - use delivery receipts to show message received time for outgoing messages | Request Description - After long pressing on a message and selecting the info button, the message details are shown. This includes the sent and received times for incoming messages. For outgoing messages, in contrast, only one Sent/Received time is displayed, probably containing sent time. Now that delivery receipts are implemented, it would be possible to display the received time for outgoing messages (by taking the sent time from the receipt). Or to make it more precise, let the receipt message piggybag the real received time. This would make the user interface more consistent. When this is rejected for some reasons, I suggest renaming the ""Sent/Received"" label for outgoing messages to ""Sent"" because this is what it really is about.",missing,present,implied,implied,present,,false,false,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"<MISSING_SCOPE>, if a message is outgoing, then the App must show its ""received time"", taken from the ""delivery receipt"", in the ""message details"".",missing,present,implied,implied,present,precondition,,false,,false,,1,1
1055-Signal,6a3ac954be1bfa9e45d3312a,main,12,0,"the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""","Request Number - 1055 | Request Title - drafts should be marked and moved to top of list  | Request Description - the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""",missing,missing,implied,implied,present,,false,false,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must automatically move the ""message drafts"" to the top of the ""message list"".",missing,missing,implied,implied,present,none,,true,,false,User wants the message drafts to be moved to the top and besides that be marked visually.,1,2
1055-Signal,6a3ac954be1bfa9e45d3312a,main,12,0,"the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""","Request Number - 1055 | Request Title - drafts should be marked and moved to top of list  | Request Description - the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""",missing,missing,implied,implied,present,,false,false,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must automatically move the ""message drafts"" to the top of the ""message list"".",missing,missing,implied,implied,present,none,,true,,false,,1,2
1055-Signal,6a3ac954be1bfa9e45d3312a,main,12,0,"the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""","Request Number - 1055 | Request Title - drafts should be marked and moved to top of list  | Request Description - the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""",missing,missing,implied,implied,present,,false,false,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must automatically move the ""message drafts"" to the top of the ""message list"".",missing,missing,implied,implied,present,none,,false,,false,Non atomic,1,2
1055-Signal,6a3ac954be1bfa9e45d3312a,main,12,0,"the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""","Request Number - 1055 | Request Title - drafts should be marked and moved to top of list  | Request Description - the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""",missing,missing,implied,implied,present,,false,false,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must visually mark the ""message drafts"", such as with a different color or a ""Draft"" label.",missing,missing,implied,implied,present,none,,true,,false,User wants the message drafts to be moved to the top and besides that be marked visually.,2,2
1055-Signal,6a3ac954be1bfa9e45d3312a,main,12,0,"the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""","Request Number - 1055 | Request Title - drafts should be marked and moved to top of list  | Request Description - the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""",missing,missing,implied,implied,present,,false,false,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must visually mark the ""message drafts"", such as with a different color or a ""Draft"" label.",missing,missing,implied,implied,present,none,,true,,false,,2,2
1055-Signal,6a3ac954be1bfa9e45d3312a,main,12,0,"the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""","Request Number - 1055 | Request Title - drafts should be marked and moved to top of list  | Request Description - the message drafts should be automatically moved to the top of the message-list and be marked somehow, i.e. get another color or a text ""Draft""",missing,missing,implied,implied,present,,false,false,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"<MISSING_SCOPE>, <MISSING_CONDITION>, the App must visually mark the ""message drafts"", such as with a different color or a ""Draft"" label.",missing,missing,implied,implied,present,none,,false,,false,Non atomic,2,2
1692-Signal,6a3ac954be1bfa9e45d33148,main,22,0,"when a sms delivery report is received, the time the other user received the message (afaik the done date ) should be saved and it should be possible to view it in message details. This way one could see when the other user received the message (not only that is was received). edit: if someone can give me a hint where to look/start in the code to implement this, I'd try to make a pull request (but I just glanced through the code and cannot find a starting point ... maybe it's simply too late already ;-))","Request Number - 1692 | Request Title - sms delivery report: show received time in message details | Request Description - when a sms delivery report is received, the time the other user received the message (afaik the done date ) should be saved and it should be possible to view it in message details. This way one could see when the other user received the message (not only that is was received). edit: if someone can give me a hint where to look/start in the code to implement this, I'd try to make a pull request (but I just glanced through the code and cannot find a starting point ... maybe it's simply too late already ;-))",missing,present,implied,implied,present,,false,false,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"<MISSING_SCOPE>, when an SMS delivery report is received, then the App must save the time the message was actually received.",missing,present,implied,implied,present,trigger,,false,,false,,1,2
1692-Signal,6a3ac954be1bfa9e45d33148,main,22,0,"when a sms delivery report is received, the time the other user received the message (afaik the done date ) should be saved and it should be possible to view it in message details. This way one could see when the other user received the message (not only that is was received). edit: if someone can give me a hint where to look/start in the code to implement this, I'd try to make a pull request (but I just glanced through the code and cannot find a starting point ... maybe it's simply too late already ;-))","Request Number - 1692 | Request Title - sms delivery report: show received time in message details | Request Description - when a sms delivery report is received, the time the other user received the message (afaik the done date ) should be saved and it should be possible to view it in message details. This way one could see when the other user received the message (not only that is was received). edit: if someone can give me a hint where to look/start in the code to implement this, I'd try to make a pull request (but I just glanced through the code and cannot find a starting point ... maybe it's simply too late already ;-))",missing,present,implied,implied,present,,false,false,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_SCOPE>, when the App receives an ""SMS delivery report"", then the App must save the time at which the recipient received the message.",missing,present,implied,implied,present,trigger,,true,,false,,1,2
1692-Signal,6a3ac954be1bfa9e45d33148,main,22,0,"when a sms delivery report is received, the time the other user received the message (afaik the done date ) should be saved and it should be possible to view it in message details. This way one could see when the other user received the message (not only that is was received). edit: if someone can give me a hint where to look/start in the code to implement this, I'd try to make a pull request (but I just glanced through the code and cannot find a starting point ... maybe it's simply too late already ;-))","Request Number - 1692 | Request Title - sms delivery report: show received time in message details | Request Description - when a sms delivery report is received, the time the other user received the message (afaik the done date ) should be saved and it should be possible to view it in message details. This way one could see when the other user received the message (not only that is was received). edit: if someone can give me a hint where to look/start in the code to implement this, I'd try to make a pull request (but I just glanced through the code and cannot find a starting point ... maybe it's simply too late already ;-))",missing,present,implied,implied,present,,false,false,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"<MISSING_SCOPE>, when the App receives an ""SMS delivery report"", then the App must save the time at which the recipient received the message.",missing,present,implied,implied,present,trigger,,false,,false,"Non atomic, because it has two requests ""should be saved and it should be possible to view it in message details.""",1,2
